doc_id,oracle_url,best_candidate_url,hf_loc,candidates_count,best_candidate_simscore,best_candidate_offby,bc_offby_s,bc_offby_e,top1_simscore,top3_simscore,top5_simscore,top1_offby,top3_offby,top5_offby,1pc_tol,2pc_tol,3pc_tol
64dead58be9ffd545ddd6b84,https://github.com/JetBrains/intellij-community/tree/3ba7e72cffe9c04537bd21fa224efa5bca7c391e/platform/lang-impl/src/com/intellij/ide/structureView/newStructureView/StructureViewComponent.java#L334-L339,https://github.com/JetBrains/intellij-community/tree/3ba7e72cffe9c04537bd21fa224efa5bca7c391e/platform/lang-impl/src/com/intellij/ide/structureView/newStructureView/StructureViewComponent.java#L334-L339,34,6,0,0,0,0,0,0,0,32,22,0,0,0,1
64dead58be9ffd545ddd6b85,https://github.com/JetBrains/intellij-community/tree/3ba7e72cffe9c04537bd21fa224efa5bca7c391e/platform/lang-impl/src/com/intellij/ide/structureView/newStructureView/StructureViewComponent.java#L347-L355,https://github.com/JetBrains/intellij-community/tree/3ba7e72cffe9c04537bd21fa224efa5bca7c391e/platform/lang-impl/src/com/intellij/ide/structureView/newStructureView/StructureViewComponent.java#L351-L354,34,5,0,5,-4,-1,0,0,0,7,5,5,0,0,1
64dead58be9ffd545ddd6b86,https://github.com/JetBrains/intellij-community/tree/3ba7e72cffe9c04537bd21fa224efa5bca7c391e/platform/lang-impl/src/com/intellij/ide/structureView/newStructureView/StructureViewComponent.java#L357-L362,https://github.com/JetBrains/intellij-community/tree/3ba7e72cffe9c04537bd21fa224efa5bca7c391e/platform/lang-impl/src/com/intellij/ide/structureView/newStructureView/StructureViewComponent.java#L358-L361,34,6,0,2,-1,-1,0,0,0,24,2,2,0,0,1
64dead58be9ffd545ddd6b8a,https://github.com/JetBrains/intellij-community/tree/6f152c69ed63a53f47039b4fb9ae9dc1aa9e90d2/platform/platform-impl/src/com/intellij/openapi/actionSystem/impl/PreCachedDataContext.java#L101-L103,https://github.com/JetBrains/intellij-community/tree/6f152c69ed63a53f47039b4fb9ae9dc1aa9e90d2/platform/platform-impl/src/com/intellij/openapi/actionSystem/impl/PreCachedDataContext.java#L88-L89,41,1,0,27,13,-14,0,0,0,27,27,27,0,0,1
64dead58be9ffd545ddd6b8b,https://github.com/JetBrains/intellij-community/tree/5aa4cace579d7017bf8e3cbab7465b1116845128/platform/lang-impl/src/com/intellij/util/indexing/UnindexedFilesUpdater.java#L674-L675,https://github.com/JetBrains/intellij-community/tree/5aa4cace579d7017bf8e3cbab7465b1116845128/platform/lang-impl/src/com/intellij/util/indexing/UnindexedFilesUpdater.java#L674-L675,10,2,0,0,0,0,0,0,0,1,0,0,0,0,0
64dead58be9ffd545ddd6b8e,https://github.com/JetBrains/intellij-community/tree/75208e5ed2184282df321d4e0860179be713a087/platform/platform-impl/src/com/intellij/internal/performance/ActionUpdatesBenchmarkAction.java#L192-L217,https://github.com/JetBrains/intellij-community/tree/75208e5ed2184282df321d4e0860179be713a087/platform/platform-impl/src/com/intellij/internal/performance/ActionUpdatesBenchmarkAction.java#L186-L219,76,7,0,8,6,2,0,0,0,8,8,8,0,1,2
64dead58be9ffd545ddd6b8f,https://github.com/JetBrains/intellij-community/tree/95aa25ee3117f3828abe42b8d9710e2b6a923762/java/idea-ui/src/com/intellij/codeInsight/daemon/impl/AttachSourcesNotificationProvider.java#L123-L137,https://github.com/JetBrains/intellij-community/tree/95aa25ee3117f3828abe42b8d9710e2b6a923762/java/idea-ui/src/com/intellij/codeInsight/daemon/impl/AttachSourcesNotificationProvider.java#L124-L136,66,9,0,2,-1,-1,0,0,0,19,11,2,0,1,1
64dead58be9ffd545ddd6b93,https://github.com/JetBrains/intellij-community/tree/4fbd054ba69844cc8eb897d5d9de1edc91eabb14/platform/lang-impl/src/com/intellij/ide/actions/searcheverywhere/MixedListFactory.java#L30-L33,https://github.com/JetBrains/intellij-community/tree/4fbd054ba69844cc8eb897d5d9de1edc91eabb14/platform/lang-impl/src/com/intellij/ide/actions/searcheverywhere/MixedListFactory.java#L30-L33,22,5,0,0,0,0,0,0,0,6,0,0,0,0,0
64dead59be9ffd545ddd6ba4,https://github.com/JetBrains/intellij-community/tree/3474907d847dc7bf11ac34462ebefc3a5d480001/platform/smRunner/src/com/intellij/execution/testframework/sm/runner/ui/SMTestRunnerResultsForm.java#L821-L822,https://github.com/JetBrains/intellij-community/tree/3474907d847dc7bf11ac34462ebefc3a5d480001/platform/smRunner/src/com/intellij/execution/testframework/sm/runner/ui/SMTestRunnerResultsForm.java#L823-L827,20,2,0,7,-2,5,0,0,0,12,7,7,0,0,0
64dead59be9ffd545ddd6ba9,https://github.com/JetBrains/intellij-community/tree/e7a50371704a5482c5305a8c0de2abb259c0a8f0/plugins/maven/testFramework/src/com/intellij/maven/testFramework/MavenImportingTestCase.java#L388-L389,https://github.com/JetBrains/intellij-community/tree/e7a50371704a5482c5305a8c0de2abb259c0a8f0/plugins/maven/testFramework/src/com/intellij/maven/testFramework/MavenImportingTestCase.java#L388-L389,14,3,0,0,0,0,0,0,0,13,0,0,0,0,0
64dead59be9ffd545ddd6baa,https://github.com/JetBrains/intellij-community/tree/e7a50371704a5482c5305a8c0de2abb259c0a8f0/plugins/maven/testFramework/src/com/intellij/maven/testFramework/MavenImportingTestCase.java#L388-L389,https://github.com/JetBrains/intellij-community/tree/e7a50371704a5482c5305a8c0de2abb259c0a8f0/plugins/maven/testFramework/src/com/intellij/maven/testFramework/MavenImportingTestCase.java#L388-L389,14,3,0,0,0,0,0,0,0,13,0,0,0,0,0
64dead59be9ffd545ddd6bac,https://github.com/JetBrains/intellij-community/tree/9943e5eb1aaead4bcffd74f8d27cd0a1e78b201e/platform/lang-impl/src/com/intellij/codeInspection/ui/InspectionResultsView.java#L578-L585,https://github.com/JetBrains/intellij-community/tree/9943e5eb1aaead4bcffd74f8d27cd0a1e78b201e/platform/lang-impl/src/com/intellij/codeInspection/ui/InspectionResultsView.java#L578-L585,20,2,0,0,0,0,0,0,0,7,0,0,0,0,0
64dead59be9ffd545ddd6bad,https://github.com/JetBrains/intellij-community/tree/b31a30609c0efe28ad423bd884b56aa5b819b5ae/platform/platform-impl/src/com/intellij/application/options/colors/ColorSettingsUtil.java#L75-L80,https://github.com/JetBrains/intellij-community/tree/b31a30609c0efe28ad423bd884b56aa5b819b5ae/platform/platform-impl/src/com/intellij/application/options/colors/ColorSettingsUtil.java#L75-L80,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0
64dead59be9ffd545ddd6baf,https://github.com/JetBrains/intellij-community/tree/aea8c3dbcee5afcd07685930e59a28dc7f19e6d8/python/src/com/jetbrains/python/console/PythonConsoleView.java#L266-L289,https://github.com/JetBrains/intellij-community/tree/aea8c3dbcee5afcd07685930e59a28dc7f19e6d8/python/src/com/jetbrains/python/console/PythonConsoleView.java#L266-L289,31,3,0,0,0,0,0,0,0,10,0,0,0,0,0
64dead59be9ffd545ddd6bb8,https://github.com/JetBrains/intellij-community/tree/a0e871ce40391a14fad703e1e4437e10ce95f06d/platform/lang-impl/src/com/intellij/codeInspection/ex/GlobalInspectionContextImpl.java#L393-L400,https://github.com/JetBrains/intellij-community/tree/a0e871ce40391a14fad703e1e4437e10ce95f06d/platform/lang-impl/src/com/intellij/codeInspection/ex/GlobalInspectionContextImpl.java#L402-L402,157,13,0,11,-9,2,0,0,0,90,44,22,1,3,4
64dead59be9ffd545ddd6bbc,https://github.com/JetBrains/intellij-community/tree/477944cb309a241fcb64b05050b49337fd27acea/platform/diff-impl/src/com/intellij/diff/tools/external/ExternalDiffTool.java#L131-L132,https://github.com/JetBrains/intellij-community/tree/477944cb309a241fcb64b05050b49337fd27acea/platform/diff-impl/src/com/intellij/diff/tools/external/ExternalDiffTool.java#L78-L78,26,5,0,107,53,-54,0,0,0,122,118,107,0,0,0
64dead59be9ffd545ddd6bbe,https://github.com/JetBrains/intellij-community/tree/f186ceb753b9f903307a4b9b20e9af8d2af009a9/platform/vfs-impl/src/com/intellij/openapi/vfs/newvfs/RefreshQueueImpl.java#L70-L71,https://github.com/JetBrains/intellij-community/tree/f186ceb753b9f903307a4b9b20e9af8d2af009a9/platform/vfs-impl/src/com/intellij/openapi/vfs/newvfs/RefreshQueueImpl.java#L69-L97,35,2,0,27,1,26,0,0,0,28,27,27,0,0,1
64dead59be9ffd545ddd6bc1,https://github.com/JetBrains/intellij-community/tree/6b457c8112da403dfd93830eff568ecb9b63591b/platform/vfs-impl/src/com/intellij/openapi/vfs/newvfs/RefreshSessionImpl.java#L89-L91,https://github.com/JetBrains/intellij-community/tree/6b457c8112da403dfd93830eff568ecb9b63591b/platform/vfs-impl/src/com/intellij/openapi/vfs/newvfs/RefreshSessionImpl.java#L90-L90,12,3,0,2,-1,-1,0,0,0,9,2,2,0,0,0
64dead59be9ffd545ddd6bc2,https://github.com/JetBrains/intellij-community/tree/6b457c8112da403dfd93830eff568ecb9b63591b/platform/vfs-impl/src/com/intellij/openapi/vfs/newvfs/RefreshSessionImpl.java#L92-L97,https://github.com/JetBrains/intellij-community/tree/6b457c8112da403dfd93830eff568ecb9b63591b/platform/vfs-impl/src/com/intellij/openapi/vfs/newvfs/RefreshSessionImpl.java#L92-L97,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0
64dead59be9ffd545ddd6bc3,https://github.com/JetBrains/intellij-community/tree/6b457c8112da403dfd93830eff568ecb9b63591b/platform/vfs-impl/src/com/intellij/openapi/vfs/newvfs/RefreshSessionImpl.java#L107-L109,https://github.com/JetBrains/intellij-community/tree/6b457c8112da403dfd93830eff568ecb9b63591b/platform/vfs-impl/src/com/intellij/openapi/vfs/newvfs/RefreshSessionImpl.java#L107-L110,9,4,0,1,0,1,0,0,0,1,1,1,0,0,0
64dead59be9ffd545ddd6bc4,https://github.com/JetBrains/intellij-community/tree/d0ab73c1d2b974cf90fa2a9ac5a06aa1fdd7a239/plugins/devkit/devkit-core/src/dom/index/RegistrationIndexer.java#L39-L48,https://github.com/JetBrains/intellij-community/tree/d0ab73c1d2b974cf90fa2a9ac5a06aa1fdd7a239/plugins/devkit/devkit-core/src/dom/index/RegistrationIndexer.java#L39-L43,47,17,0,5,0,-5,0,0,0,11,11,7,0,0,1
64dead59be9ffd545ddd6bc5,https://github.com/JetBrains/intellij-community/tree/d0ab73c1d2b974cf90fa2a9ac5a06aa1fdd7a239/plugins/devkit/devkit-core/src/dom/index/RegistrationIndexer.java#L72-L76,https://github.com/JetBrains/intellij-community/tree/d0ab73c1d2b974cf90fa2a9ac5a06aa1fdd7a239/plugins/devkit/devkit-core/src/dom/index/RegistrationIndexer.java#L72-L76,47,12,0,0,0,0,0,0,0,39,17,5,0,0,1
64dead59be9ffd545ddd6bc8,https://github.com/JetBrains/intellij-community/tree/abaa0727dc4fd4458d0163a3173c697cd3a6ff2a/plugins/gradle/src/org/jetbrains/plugins/gradle/service/GradleInstallationManager.java#L166-L178,https://github.com/JetBrains/intellij-community/tree/abaa0727dc4fd4458d0163a3173c697cd3a6ff2a/plugins/gradle/src/org/jetbrains/plugins/gradle/service/GradleInstallationManager.java#L167-L176,21,4,0,3,-1,-2,0,0,0,9,3,3,0,0,0
64dead59be9ffd545ddd6bfc,https://github.com/JetBrains/intellij-community/tree/baed9e45294245b2b182c51b3d175eba86d75a68/java/java-impl/src/com/intellij/testIntegration/JavaTestFramework.java#L61-L68,https://github.com/JetBrains/intellij-community/tree/baed9e45294245b2b182c51b3d175eba86d75a68/java/java-impl/src/com/intellij/testIntegration/JavaTestFramework.java#L62-L68,14,3,0,1,-1,0,0,0,0,1,1,1,0,0,0
64dead5abe9ffd545ddd6bff,https://github.com/JetBrains/intellij-community/tree/b6fb580d0c57a6b3493d94221e4134f485f93b90/platform/platform-impl/src/com/intellij/openapi/wm/impl/welcomeScreen/ProjectsTabFactory.java#L79-L85,https://github.com/JetBrains/intellij-community/tree/b6fb580d0c57a6b3493d94221e4134f485f93b90/platform/platform-impl/src/com/intellij/openapi/wm/impl/welcomeScreen/ProjectsTabFactory.java#L79-L85,39,5,0,0,0,0,0,0,0,35,0,0,0,0,1
64dead5abe9ffd545ddd6c05,https://github.com/JetBrains/intellij-community/tree/adfe8db356eaa13e9e8f7e8532d6177bcf003b0c/platform/core-impl/src/com/intellij/openapi/progress/impl/CoreProgressManager.java#L838-L840,https://github.com/JetBrains/intellij-community/tree/adfe8db356eaa13e9e8f7e8532d6177bcf003b0c/platform/core-impl/src/com/intellij/openapi/progress/impl/CoreProgressManager.java#L839-L839,14,3,0,2,-1,-1,0,0,0,9,2,2,0,0,0
64dead5abe9ffd545ddd6c06,https://github.com/JetBrains/intellij-community/tree/adfe8db356eaa13e9e8f7e8532d6177bcf003b0c/platform/core-impl/src/com/intellij/openapi/progress/impl/CoreProgressManager.java#L852-L854,https://github.com/JetBrains/intellij-community/tree/adfe8db356eaa13e9e8f7e8532d6177bcf003b0c/platform/core-impl/src/com/intellij/openapi/progress/impl/CoreProgressManager.java#L853-L853,13,4,0,2,-1,-1,0,0,0,5,5,2,0,0,0
64dead5abe9ffd545ddd6c0c,https://github.com/JetBrains/intellij-community/tree/523401187612a54a6fff0cb54fbe1962f4052ffb/platform/platform-tests/testSrc/com/intellij/util/net/ssl/CertificateTest.java#L105-L107,https://github.com/JetBrains/intellij-community/tree/523401187612a54a6fff0cb54fbe1962f4052ffb/platform/platform-tests/testSrc/com/intellij/util/net/ssl/CertificateTest.java#L105-L107,13,2,0,0,0,0,0,0,0,11,0,0,0,0,0
64dead5abe9ffd545ddd6c0d,https://github.com/JetBrains/intellij-community/tree/797ebbe78396f649e146cc1d82e8cbd1e46018c5/platform/platform-impl/src/com/intellij/ide/ui/laf/UIThemeBasedLookAndFeelInfo.java#L98-L124,https://github.com/JetBrains/intellij-community/tree/797ebbe78396f649e146cc1d82e8cbd1e46018c5/platform/platform-impl/src/com/intellij/ide/ui/laf/UIThemeBasedLookAndFeelInfo.java#L98-L124,34,7,0,0,0,0,0,0,0,18,18,0,0,0,1
64dead5abe9ffd545ddd6c11,https://github.com/JetBrains/intellij-community/tree/b4814fdc1e33e37b2ca5164be7085b5339d2c3f5/platform/platform-impl/src/com/intellij/openapi/application/ConfigImportHelper.java#L861-L876,https://github.com/JetBrains/intellij-community/tree/b4814fdc1e33e37b2ca5164be7085b5339d2c3f5/platform/platform-impl/src/com/intellij/openapi/application/ConfigImportHelper.java#L861-L876,63,4,0,0,0,0,0,0,0,0,0,0,0,1,1
64dead5abe9ffd545ddd6c13,https://github.com/JetBrains/intellij-community/tree/453f43f0fbc4e1c704048c7ea67bcc53c8273344/platform/platform-api/src/com/intellij/ide/BrowserUtil.java#L95-L107,https://github.com/JetBrains/intellij-community/tree/453f43f0fbc4e1c704048c7ea67bcc53c8273344/platform/platform-api/src/com/intellij/ide/BrowserUtil.java#L102-L107,19,3,0,7,-7,0,0,0,0,9,7,7,0,0,0
64dead5abe9ffd545ddd6c16,https://github.com/JetBrains/intellij-community/tree/c5dbf8d392841bd39434fc954632b99d41ca72dc/platform/platform-impl/src/com/intellij/openapi/application/impl/ApplicationImpl.java#L576-L582,https://github.com/JetBrains/intellij-community/tree/c5dbf8d392841bd39434fc954632b99d41ca72dc/platform/platform-impl/src/com/intellij/openapi/application/impl/ApplicationImpl.java#L576-L582,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0
64dead5abe9ffd545ddd6c1a,https://github.com/JetBrains/intellij-community/tree/0fb4828c677412d0a824dd5cff5aa04035c13475/java/java-analysis-impl/src/com/intellij/codeInspection/ReassignedVariableInspection.java#L34-L35,https://github.com/JetBrains/intellij-community/tree/0fb4828c677412d0a824dd5cff5aa04035c13475/java/java-analysis-impl/src/com/intellij/codeInspection/ReassignedVariableInspection.java#L34-L36,10,2,0,1,0,1,0,0,0,4,1,1,0,0,0
64dead5abe9ffd545ddd6c24,https://github.com/JetBrains/intellij-community/tree/379444cdda4dc4a2981df41c94ab9998ab050850/python/python-psi-impl/src/com/jetbrains/python/parsing/StatementParsing.java#L842-L856,https://github.com/JetBrains/intellij-community/tree/379444cdda4dc4a2981df41c94ab9998ab050850/python/python-psi-impl/src/com/jetbrains/python/parsing/StatementParsing.java#L841-L857,23,5,0,2,1,1,0,0,0,3,2,2,0,0,0
64dead5abe9ffd545ddd6c25,https://github.com/JetBrains/intellij-community/tree/379444cdda4dc4a2981df41c94ab9998ab050850/python/python-psi-impl/src/com/jetbrains/python/parsing/StatementParsing.java#L846-L853,https://github.com/JetBrains/intellij-community/tree/379444cdda4dc4a2981df41c94ab9998ab050850/python/python-psi-impl/src/com/jetbrains/python/parsing/StatementParsing.java#L842-L853,23,5,0,4,4,0,0,0,0,4,4,4,0,0,0
64dead5abe9ffd545ddd6c28,https://github.com/JetBrains/intellij-community/tree/a91b61dd86448f2354d9e24de7a42747ee916da2/platform/lang-impl/src/com/intellij/ide/actions/GotoFileItemProvider.java#L182-L183,https://github.com/JetBrains/intellij-community/tree/a91b61dd86448f2354d9e24de7a42747ee916da2/platform/lang-impl/src/com/intellij/ide/actions/GotoFileItemProvider.java#L182-L186,30,5,0,3,0,3,0,0,0,17,3,3,0,0,0
64dead5abe9ffd545ddd6c29,https://github.com/JetBrains/intellij-community/tree/c4d179a4513e9a1c35ae4c13fc31e0f5af4d97e8/java/execution/impl/src/com/intellij/execution/CommonJavaRunConfigurationParameters.java#L50-L55,,11,0,0,100,0,3,0,0,0,100,100,100,0,0,0
64dead5abe9ffd545ddd6c2b,https://github.com/JetBrains/intellij-community/tree/d9ce9cf1d82d3db4f315e7de3b87b6af312b3d1d/plugins/devkit/devkit-core/src/run/JUnitDevKitPatcher.java#L72-L86,https://github.com/JetBrains/intellij-community/tree/d9ce9cf1d82d3db4f315e7de3b87b6af312b3d1d/plugins/devkit/devkit-core/src/run/JUnitDevKitPatcher.java#L72-L86,99,13,0,0,0,0,0,0,0,0,0,0,0,1,2
64dead5abe9ffd545ddd6c2c,https://github.com/JetBrains/intellij-community/tree/a54652c32f1825eaacac131bbcd1983689d1ae27/platform/usageView/src/com/intellij/usages/ChunkExtractor.java#L170-L173,https://github.com/JetBrains/intellij-community/tree/a54652c32f1825eaacac131bbcd1983689d1ae27/platform/usageView/src/com/intellij/usages/ChunkExtractor.java#L170-L173,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0
64dead5abe9ffd545ddd6c30,https://github.com/JetBrains/intellij-community/tree/08b6da091b6e9348a02736732526f8afdacb5be1/platform/analysis-impl/src/com/intellij/codeInspection/reference/RefManagerImpl.java#L471-L473,https://github.com/JetBrains/intellij-community/tree/08b6da091b6e9348a02736732526f8afdacb5be1/platform/analysis-impl/src/com/intellij/codeInspection/reference/RefManagerImpl.java#L471-L473,34,5,0,0,0,0,0,0,0,9,9,0,0,0,1
64dead5abe9ffd545ddd6c31,https://github.com/JetBrains/intellij-community/tree/3a71df7a865bbb285db287f12a26f38552557533/platform/indexing-impl/src/com/intellij/psi/impl/cache/impl/BaseFilterLexerUtil.java#L29-L32,https://github.com/JetBrains/intellij-community/tree/3a71df7a865bbb285db287f12a26f38552557533/platform/indexing-impl/src/com/intellij/psi/impl/cache/impl/BaseFilterLexerUtil.java#L27-L32,13,4,0,2,2,0,0,0,0,4,2,2,0,0,0
64dead5abe9ffd545ddd6c34,https://github.com/JetBrains/intellij-community/tree/7c94824a1fabedb76136b750a6bd91ae8338ae8d/platform/util/src/com/intellij/util/io/IntToIntBtree.java#L448-L451,https://github.com/JetBrains/intellij-community/tree/7c94824a1fabedb76136b750a6bd91ae8338ae8d/platform/util/src/com/intellij/util/io/IntToIntBtree.java#L446-L451,10,2,0,2,2,0,0,0,0,2,2,2,0,0,0
64dead5abe9ffd545ddd6c39,https://github.com/JetBrains/intellij-community/tree/0e9771dd0e7df0a6df0a03a9100dbedaa6a298ae/platform/dvcs-impl/src/com/intellij/dvcs/push/ui/PushLog.java#L405-L411,https://github.com/JetBrains/intellij-community/tree/0e9771dd0e7df0a6df0a03a9100dbedaa6a298ae/platform/dvcs-impl/src/com/intellij/dvcs/push/ui/PushLog.java#L404-L410,20,4,0,2,1,-1,0,0,0,16,2,2,0,0,0
64dead5abe9ffd545ddd6c3b,https://github.com/JetBrains/intellij-community/tree/bc0606d00fe4a53602603d96d2f3bb0bca0f7c2c/plugins/maven/src/main/java/org/jetbrains/idea/maven/importing/MavenProjectImporterBase.java#L50-L52,https://github.com/JetBrains/intellij-community/tree/bc0606d00fe4a53602603d96d2f3bb0bca0f7c2c/plugins/maven/src/main/java/org/jetbrains/idea/maven/importing/MavenProjectImporterBase.java#L50-L51,8,1,0,1,0,-1,0,0,0,1,1,1,0,0,0
64dead5abe9ffd545ddd6c3c,https://github.com/JetBrains/intellij-community/tree/bc0606d00fe4a53602603d96d2f3bb0bca0f7c2c/plugins/maven/src/main/java/org/jetbrains/idea/maven/importing/MavenProjectImporterBase.java#L59-L61,,8,0,0,100,0,-1,0,0,0,100,100,100,0,0,0
64dead5abe9ffd545ddd6c3e,https://github.com/JetBrains/intellij-community/tree/1bc4a96f51eaf26947e3ca51073932faab4e4e12/platform/vcs-log/impl/src/com/intellij/vcs/log/ui/frame/MainFrame.java#L215-L226,https://github.com/JetBrains/intellij-community/tree/1bc4a96f51eaf26947e3ca51073932faab4e4e12/platform/vcs-log/impl/src/com/intellij/vcs/log/ui/frame/MainFrame.java#L213-L233,46,4,0,9,2,7,0,0,0,9,9,9,0,0,1
64dead5bbe9ffd545ddd6c3f,https://github.com/JetBrains/intellij-community/tree/189c8ea37d430896e1bcccff7b0467105dd30eb4/platform/util/src/com/intellij/util/io/IntToIntBtree.java#L193-L194,https://github.com/JetBrains/intellij-community/tree/189c8ea37d430896e1bcccff7b0467105dd30eb4/platform/util/src/com/intellij/util/io/IntToIntBtree.java#L192-L194,31,13,0,1,1,0,0,0,0,12,11,11,0,0,0
64dead5bbe9ffd545ddd6c40,https://github.com/JetBrains/intellij-community/tree/189c8ea37d430896e1bcccff7b0467105dd30eb4/platform/util/src/com/intellij/util/io/IntToIntBtree.java#L236-L237,https://github.com/JetBrains/intellij-community/tree/189c8ea37d430896e1bcccff7b0467105dd30eb4/platform/util/src/com/intellij/util/io/IntToIntBtree.java#L236-L237,13,8,0,0,0,0,0,0,0,10,9,0,0,0,0
64dead5bbe9ffd545ddd6c43,https://github.com/JetBrains/intellij-community/tree/be00b5c923669eaac24d5cdd31830bf60ad4b8f9/platform/util/src/com/intellij/util/io/Compressor.java#L337-L341,https://github.com/JetBrains/intellij-community/tree/be00b5c923669eaac24d5cdd31830bf60ad4b8f9/platform/util/src/com/intellij/util/io/Compressor.java#L337-L341,36,6,0,0,0,0,0,0,0,0,0,0,0,0,1
64dead5bbe9ffd545ddd6c44,https://github.com/JetBrains/intellij-community/tree/be00b5c923669eaac24d5cdd31830bf60ad4b8f9/platform/util/src/com/intellij/util/io/Compressor.java#L207-L212,https://github.com/JetBrains/intellij-community/tree/be00b5c923669eaac24d5cdd31830bf60ad4b8f9/platform/util/src/com/intellij/util/io/Compressor.java#L207-L212,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0
64dead5bbe9ffd545ddd6c45,https://github.com/JetBrains/intellij-community/tree/c62e2b7740f49289bd9d387f86fb764ea74010b6/java/java-impl/src/com/intellij/codeInsight/editorActions/smartEnter/MissingForBodyFixer.java#L38-L46,https://github.com/JetBrains/intellij-community/tree/c62e2b7740f49289bd9d387f86fb764ea74010b6/java/java-impl/src/com/intellij/codeInsight/editorActions/smartEnter/MissingForBodyFixer.java#L37-L46,22,4,0,1,1,0,0,0,0,1,1,1,0,0,0
64dead5bbe9ffd545ddd6c46,https://github.com/JetBrains/intellij-community/tree/c62e2b7740f49289bd9d387f86fb764ea74010b6/java/java-impl/src/com/intellij/codeInsight/editorActions/smartEnter/MissingForeachBodyFixer.java#L40-L45,https://github.com/JetBrains/intellij-community/tree/c62e2b7740f49289bd9d387f86fb764ea74010b6/java/java-impl/src/com/intellij/codeInsight/editorActions/smartEnter/MissingForeachBodyFixer.java#L39-L45,19,3,0,1,1,0,0,0,0,1,1,1,0,0,0
64dead5bbe9ffd545ddd6c49,https://github.com/JetBrains/intellij-community/tree/2687bbd290c32b1c57994c118823052a717e1c6b/platform/platform-impl/src/com/intellij/ui/mac/MergeAllWindowsAction.java#L49-L52,https://github.com/JetBrains/intellij-community/tree/2687bbd290c32b1c57994c118823052a717e1c6b/platform/platform-impl/src/com/intellij/ui/mac/MergeAllWindowsAction.java#L49-L52,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0
64dead5bbe9ffd545ddd6c51,https://github.com/JetBrains/intellij-community/tree/2a198d39d75a24142f7ea1ff02953b419484b80d/plugins/devkit/devkit-core/src/dom/index/IdeaPluginRegistrationIndex.java#L162-L177,https://github.com/JetBrains/intellij-community/tree/2a198d39d75a24142f7ea1ff02953b419484b80d/plugins/devkit/devkit-core/src/dom/index/IdeaPluginRegistrationIndex.java#L162-L177,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0
64dead5bbe9ffd545ddd6c52,https://github.com/JetBrains/intellij-community/tree/620b89f6ccbe4d3513c271c434c257c763848f86/plugins/gradle/testSources/org/jetbrains/plugins/gradle/importing/GradleImportingTestCase.java#L201-L219,https://github.com/JetBrains/intellij-community/tree/620b89f6ccbe4d3513c271c434c257c763848f86/plugins/gradle/testSources/org/jetbrains/plugins/gradle/importing/GradleImportingTestCase.java#L200-L219,28,3,0,1,1,0,0,0,0,1,1,1,0,0,0
64dead5bbe9ffd545ddd6c54,https://github.com/JetBrains/intellij-community/tree/ae0a89c566fb7cfa702342b3f82da900fc51d3e4/plugins/InspectionGadgets/InspectionGadgetsAnalysis/src/com/siyeh/ig/bugs/NonShortCircuitBooleanInspection.java#L102-L109,https://github.com/JetBrains/intellij-community/tree/ae0a89c566fb7cfa702342b3f82da900fc51d3e4/plugins/InspectionGadgets/InspectionGadgetsAnalysis/src/com/siyeh/ig/bugs/NonShortCircuitBooleanInspection.java#L102-L108,16,3,0,1,0,-1,0,0,0,5,1,1,0,0,0
64dead5bbe9ffd545ddd6c58,https://github.com/JetBrains/intellij-community/tree/2f80de75f65392aaf53c4d2a9c10342e813c8750/platform/platform-impl/src/com/intellij/openapi/keymap/impl/IdeKeyEventDispatcher.java#L605-L606,https://github.com/JetBrains/intellij-community/tree/2f80de75f65392aaf53c4d2a9c10342e813c8750/platform/platform-impl/src/com/intellij/openapi/keymap/impl/IdeKeyEventDispatcher.java#L605-L608,69,4,0,2,0,2,0,0,0,100,2,2,0,1,2
64dead5bbe9ffd545ddd6c5b,https://github.com/JetBrains/intellij-community/tree/17a8559b1f5c577744ac039230b56d8b618b7380/java/java-impl/src/com/intellij/openapi/projectRoots/impl/JavaAwareProjectJdkTableImpl.java#L36-L47,https://github.com/JetBrains/intellij-community/tree/17a8559b1f5c577744ac039230b56d8b618b7380/java/java-impl/src/com/intellij/openapi/projectRoots/impl/JavaAwareProjectJdkTableImpl.java#L36-L47,22,4,0,0,0,0,0,0,0,4,0,0,0,0,0
64dead5bbe9ffd545ddd6c5c,https://github.com/JetBrains/intellij-community/tree/ba378fe53cd6bc562993714f73733d8962d60b08/platform/core-api/src/com/intellij/openapi/util/KeyedExtensionCollector.java#L154-L166,,30,0,0,100,0,0,0,0,0,100,100,100,0,0,0
64dead5bbe9ffd545ddd6c5e,https://github.com/JetBrains/intellij-community/tree/ba378fe53cd6bc562993714f73733d8962d60b08/platform/platform-impl/src/com/intellij/openapi/actionSystem/impl/PreCachedDataContext.java#L165-L190,https://github.com/JetBrains/intellij-community/tree/ba378fe53cd6bc562993714f73733d8962d60b08/platform/platform-impl/src/com/intellij/openapi/actionSystem/impl/PreCachedDataContext.java#L192-L193,56,2,0,30,-27,3,0,0,0,44,30,30,0,1,1
